selling_price,year,km_driven,fuel,seller_type,transmission,owners,kmpl,engine_cc,power_bhp,seats
350000,2013,80000,Diesel,Individual,Manual,1,22.07,1199,73.9,5
1850000,2012,70000,Diesel,Individual,Automatic,1,12.07,2967,241.4,7
750000,2017,51777,Diesel,Dealer,Manual,1,24.3,1248,88.5,5
600000,2018,20000,Petrol,Individual,Manual,1,19.5,1199,88.76,5
565000,2018,19000,Petrol,Individual,Manual,1,18.78,999,75,5
86000,2000,46951,Petrol,Individual,Manual,1,18.5,796,53,5
329000,2016,19000,Petrol,Individual,Manual,1,20.63,1198,67,5
650000,2016,50000,Diesel,Individual,Manual,1,22.77,1498,98.59,5
822000,2015,60000,Diesel,Individual,Manual,1,19.67,1582,126.2,5
345000,2013,100000,Diesel,Individual,Manual,2,19.01,1461,108.45,5
30000,2001,10000,Petrol,Individual,Manual,1,17.3,993,60,5
330000,2012,50000,Diesel,Individual,Manual,2,22.9,1248,74,5
300000,2014,74537,Petrol,Individual,Manual,2,20.51,998,67.04,5
200000,2009,90000,Petrol,Individual,Automatic,2,12.6,1586,103.3,5
90000,2010,70000,Petrol,Individual,Manual,2,18,995,62,5
200000,2010,80000,Petrol,Individual,Manual,2,18.9,1061,67,5
550000,2016,35000,Diesel,Individual,Manual,1,24.4,1120,71,5
250000,2015,23500,Petrol,Individual,Manual,1,18.6,1199,76.8,5
975000,2017,82000,Diesel,Individual,Manual,1,25.6,1498,97.9,5
900000,2014,100000,Diesel,Individual,Manual,2,12.99,2494,100.6,8
610000,2018,15000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
620000,2017,30000,Diesel,Individual,Manual,1,27.39,1248,74,5
400000,2016,30000,Petrol,Individual,Manual,1,18.9,1197,82,5
500000,2019,11000,Petrol,Individual,Manual,1,21.63,998,67,5
200000,2017,140000,Petrol,Individual,Manual,1,19.02,1198,67.05,7
360000,2016,110000,Diesel,Individual,Manual,1,23,1248,88.7,5
252000,2012,48000,Petrol,Individual,Manual,1,20.92,998,67.1,5
280000,2012,70000,Diesel,Individual,Manual,2,22.9,1248,74,5
509999,2018,70000,Petrol,Individual,Manual,2,22,1197,81.8,5
1050000,2016,58000,Diesel,Individual,Manual,1,15.4,1997,120,7
60000,2005,90000,Petrol,Individual,Manual,2,17.3,993,60,5
320000,2010,40000,Diesel,Individual,Manual,2,14,2498,112,7
520000,2013,110000,Diesel,Individual,Manual,1,12.05,2179,120,9
250000,2007,80000,Diesel,Individual,Manual,2,11.57,2179,138.1,7
725000,2017,60000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
585000,2015,50000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
430000,2017,25000,Petrol,Individual,Manual,1,23.84,1199,84,5
235000,2011,100000,Diesel,Individual,Manual,2,22.9,1248,74,5
350000,2012,52000,Diesel,Individual,Manual,3,19.3,1248,73.9,5
131000,2010,80000,Petrol,Individual,Manual,3,19.81,1086,68.05,5
450000,2016,85000,Diesel,Individual,Manual,1,25.8,1498,98.6,5
750000,2016,83000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
200000,2013,50000,Petrol,Individual,Manual,1,22.74,796,47.3,5
125000,2009,120000,Petrol,Individual,Manual,4,18.9,1061,67,5
500000,2014,100000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
380000,2012,70000,Diesel,Individual,Manual,3,22.9,1248,74,5
128000,2008,19000,Petrol,Individual,Manual,1,19.7,796,46.3,5
250000,2009,68600,Petrol,Individual,Manual,3,17,1497,118,5
690000,2017,60000,Diesel,Individual,Manual,1,16.5,1493,70,7
650000,2014,65000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
560000,2012,40000,Petrol,Individual,Manual,2,16.8,1497,116.3,5
400000,2016,25000,Petrol,Individual,Manual,1,23.1,998,67.04,5
200000,2012,29500,Petrol,Individual,Manual,1,20.92,998,67.1,5
950000,2018,13887,Petrol,Individual,Manual,1,17,1591,121.3,5
300000,2016,50000,Petrol,Individual,Manual,2,22.74,796,47.3,5
315000,2016,30000,Petrol,Individual,Manual,2,25.17,799,53.3,5
220000,2012,100000,Petrol,Individual,Manual,1,22.74,796,47.3,5
130000,2011,60000,Petrol,Individual,Manual,2,14.49,1399,92.7,5
595000,2016,60000,Diesel,Individual,Manual,2,22.54,1396,88.73,5
110000,2011,120000,Diesel,Individual,Manual,1,19.4,1405,70,5
680000,2017,13500,Petrol,Individual,Manual,1,17,1497,121.36,5
280000,2013,52000,Diesel,Individual,Manual,1,20.3,1248,75,5
530000,2017,30000,Petrol,Individual,Manual,2,21.4,1197,83.1,5
610000,2017,14000,Petrol,Individual,Manual,1,19.1,1197,82,5
500000,2014,90000,Diesel,Individual,Manual,2,15.05,2179,147.9,7
500000,2018,50000,Diesel,Individual,Manual,1,24.7,1047,69,5
250000,2010,120000,Diesel,Individual,Manual,2,13,2489,95,8
325000,2018,10000,Petrol,Individual,Manual,1,21.1,814,55.2,5
550000,2018,10000,Petrol,Individual,Manual,1,21.4,1197,83.1,5
720000,2018,25000,Petrol,Individual,Manual,1,20.73,1373,91.1,5
950000,2017,20000,Petrol,Individual,Manual,1,17,1591,121.3,5
350000,2013,60000,Diesel,Individual,Manual,1,22.9,1248,74,5
500000,2018,40000,Petrol,Individual,Manual,1,18.9,1197,81.86,5
380000,2012,60000,Diesel,Individual,Manual,1,19.3,1248,73.9,5
380000,2015,50000,Petrol,Individual,Automatic,1,16.9,1197,82,5
900000,2017,20000,Petrol,Individual,Manual,1,17,1591,121.3,5
295000,2017,35000,Petrol,Individual,Manual,1,24.7,796,47.3,5
640000,2016,40000,Diesel,Individual,Manual,1,28.09,1248,88.5,5
790000,2018,60000,Diesel,Individual,Manual,1,21.5,1497,108.5,5
625000,2015,20000,Petrol,Individual,Manual,1,17.01,1591,121.4,5
604000,2017,30000,Petrol,Individual,Manual,2,17,1497,121.36,5
315000,2015,29000,Petrol,Individual,Manual,1,23.95,998,67.05,5
950000,2019,17000,Diesel,Individual,Manual,1,20,1497,115,5
400000,2017,50000,Petrol,Individual,Manual,1,20.51,998,67.04,5
700000,2018,42000,Petrol,Individual,Automatic,1,18.6,1368,98.63,5
700000,2011,120000,Diesel,Individual,Manual,2,12.8,2494,102,8
260000,2012,110000,Diesel,Individual,Manual,1,21.03,1461,65,5
200000,2012,90000,Diesel,Individual,Manual,1,23.57,1396,70,5
580000,2020,70000,Petrol,Individual,Manual,1,23.26,1197,88.5,5
330000,2011,66000,Diesel,Individual,Manual,2,20.5,1598,105,5
400000,2011,70000,Diesel,Individual,Manual,3,16.2,1493,110,5
1350000,2018,5000,Petrol,Individual,Automatic,1,14.8,1591,121.3,5
250000,2014,50000,Diesel,Individual,Manual,2,21.03,1461,65,5
725000,2019,25000,Petrol,Individual,Manual,1,15.41,1598,103.2,5
300000,2013,70000,Diesel,Individual,Manual,1,23.4,1248,74,5
120000,2006,40000,Petrol,Individual,Manual,2,16.1,796,37,4
1175000,2016,110000,Diesel,Individual,Manual,1,16,2179,140,7
380000,2009,150000,Diesel,Individual,Manual,1,13.93,2179,138,7
400000,2014,45000,Diesel,Individual,Manual,1,19.1,1405,70,5
140000,2005,90000,Diesel,Individual,Manual,3,16.1,1405,70,5
229999,2011,140000,Diesel,Individual,Manual,2,11.57,2179,138.1,7
110000,2003,83000,Petrol,Individual,Manual,2,13.8,1299,70,5
550000,2011,106000,Diesel,Individual,Automatic,2,16.96,1968,138.1,5
150000,2008,60000,Petrol,Individual,Manual,4,15.26,1150,74.9,5
265000,2017,40000,Petrol,Individual,Manual,2,16.8,796,34.2,8
300000,2011,138000,Petrol,Individual,Manual,3,17,1197,80,5
280000,2015,80000,Petrol,Individual,Manual,1,22.74,796,47.3,5
130000,2005,50000,Petrol,Individual,Manual,2,15.3,1341,83,5
350000,2015,50000,Petrol,Individual,Manual,1,18.2,1199,82.4,5
200000,2009,120000,Petrol,Individual,Manual,1,18.5,1197,85.8,5
550000,2018,24400,Petrol,Individual,Manual,1,22,1197,81.8,5
400000,2013,60000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
170000,2010,120000,Petrol,Individual,Manual,2,18.5,1197,85.8,5
600000,2015,60000,Diesel,Individual,Manual,2,24.8,1396,88.7,5
130000,2011,100000,Petrol,Individual,Manual,2,19.7,796,46.3,5
100000,2011,120000,Petrol,Individual,Manual,2,16.1,796,37,4
310000,2016,27500,Petrol,Individual,Manual,1,25.17,799,53.3,5
35000,2007,10000,Petrol,Individual,Manual,1,16.1,796,37,4
200000,2010,120000,Petrol,Individual,Manual,3,18.5,1197,80,5
650000,2015,80000,Diesel,Individual,Manual,1,22.54,1396,88.73,5
210000,2013,120000,Petrol,Individual,Manual,1,15.64,1193,64.1,5
509999,2015,90000,Diesel,Individual,Manual,1,24.4,1120,71.01,5
229999,2013,70000,Diesel,Individual,Manual,1,20,1399,68.1,5
409999,2014,188000,Diesel,Individual,Manual,2,19.01,1461,108.45,5
130000,2011,67840,Petrol,Individual,Manual,1,18,995,62,5
95000,2013,30000,Petrol,Individual,Manual,1,25.4,624,37.48,4
225000,2016,35000,Petrol,Individual,Manual,2,22.74,796,47.3,5
775000,2017,100000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
420000,2017,30000,Petrol,Individual,Manual,1,20.51,998,67.04,5
480000,2016,70000,Petrol,Individual,Manual,1,18.9,1197,82,5
260000,2010,380000,Diesel,Individual,Manual,2,13.6,2523,63,7
600000,2018,15000,Petrol,Individual,Manual,1,16.2,1199,74,5
140000,2009,140000,Diesel,Individual,Manual,2,13.8,1399,68,5
130000,2010,120000,Petrol,Individual,Manual,3,19.7,796,35,8
195000,2007,112880,Diesel,Dealer,Manual,1,25.2,1248,74,5
210000,2013,135000,Diesel,Dealer,Manual,2,19.4,1405,70,5
130000,2006,80000,Petrol,Individual,Manual,3,18.9,998,67.1,5
141000,2012,128000,Petrol,Individual,Manual,3,18.6,1199,79.4,5
280000,2011,120000,Diesel,Individual,Manual,1,13.6,2523,63,7
350000,2010,30000,Petrol,Individual,Automatic,1,12.6,1586,103.2,5
575000,2018,70000,Petrol,Individual,Manual,1,17,1198,108.5,5
550000,2015,41000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
120000,2006,30000,Petrol,Individual,Manual,2,19.7,796,46.3,5
320000,2015,30000,Petrol,Individual,Manual,1,23.95,998,67.05,5
250000,2011,35000,Petrol,Individual,Manual,1,16.36,1495,93.7,5
300000,2010,22000,Petrol,Individual,Manual,1,15,1586,104.68,5
250000,2006,70000,Petrol,Individual,Manual,1,18.9,998,67.1,5
750000,2018,70000,Diesel,Individual,Manual,1,16.5,1493,70,7
151000,2005,200000,Diesel,Individual,Manual,2,10.5,2179,120,8
300000,2011,120000,Diesel,Individual,Manual,1,13.93,2179,138.03,7
577000,2019,3000,Petrol,Individual,Manual,1,20.89,1197,81.8,5
229999,2012,50000,Petrol,Individual,Manual,1,20.92,998,67.1,5
500000,2013,50000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
840000,2019,1500,Petrol,Individual,Automatic,1,18.2,1199,88.7,5
900000,2017,74000,Diesel,Individual,Manual,1,22.27,1498,108.6,5
650000,2017,25000,Petrol,Individual,Manual,1,18.7,1199,88.7,5
650000,2016,61915,Diesel,Individual,Manual,1,27.3,1498,98.6,5
250000,2016,110000,Petrol,Individual,Manual,1,21.1,814,55.2,5
550000,2016,70000,Diesel,Individual,Manual,1,20.14,1498,88,5
250000,2007,150000,Diesel,Individual,Manual,4,17.8,1248,75,5
350000,2013,110000,Diesel,Individual,Manual,2,17.21,1493,100,7
185000,2014,90000,Diesel,Individual,Manual,2,25.44,936,56.3,5
229999,2010,120000,Petrol,Individual,Manual,3,15.6,1196,70,5
1000000,2016,65000,Diesel,Individual,Manual,1,12.99,2494,100.6,8
490000,2019,10000,Petrol,Individual,Manual,1,20.52,1197,81.8,5
150000,2009,80000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
600000,2013,184000,Diesel,Individual,Manual,1,20.77,1248,88.76,7
60000,2005,70000,Petrol,Individual,Manual,2,17.3,993,60,5
150000,2008,89000,Petrol,Individual,Manual,2,15.6,1586,104.68,5
335000,2014,33033,Petrol,Dealer,Manual,1,19.4,1198,86.8,5
525000,2013,69000,Diesel,Individual,Manual,2,22.9,1248,74,5
465000,2015,63063,Petrol,Dealer,Automatic,1,18.9,1197,82,5
83000,2012,90000,Diesel,Individual,Manual,2,25,1396,69,5
300000,2017,8000,Petrol,Individual,Manual,1,21.1,814,55.2,5
350000,2012,35000,Petrol,Individual,Manual,1,17,1197,80,5
300000,2011,45000,Petrol,Individual,Manual,1,17,1197,80,5
250000,2011,30000,Diesel,Individual,Manual,1,20.4,1248,91.2,5
114999,2006,59000,Petrol,Individual,Manual,2,16.1,796,37,4
700000,2018,6200,Petrol,Individual,Manual,1,19.34,1462,103,7
250000,2020,120000,Petrol,Individual,Manual,2,21.63,998,67,5
350000,2016,70000,Petrol,Individual,Manual,1,20.51,998,67.04,5
80000,1998,70000,Petrol,Individual,Manual,1,14,796,35,5
850000,2017,110000,Diesel,Individual,Manual,1,15.4,2523,75,7
90000,2007,93000,Petrol,Individual,Manual,3,18,995,62,5
600000,2014,110000,Diesel,Individual,Manual,1,13.58,2499,72.4,10
135000,2007,57000,Petrol,Individual,Manual,1,19.7,796,46.3,5
150000,2005,120000,Petrol,Individual,Manual,1,13.2,1495,94,5
259000,2012,35000,Diesel,Individual,Manual,1,23.03,1396,69,5
220000,2012,90000,Diesel,Individual,Manual,1,23.03,1396,69,5
246000,2012,35000,Diesel,Individual,Manual,2,23.03,1396,69,5
240000,2009,120000,Petrol,Individual,Manual,1,17.5,1298,85.8,5
946000,2018,60000,Diesel,Individual,Manual,1,22.1,1396,88.7,5
215000,2011,70000,Diesel,Individual,Manual,1,23.03,1396,69,5
50000,1999,60000,Petrol,Individual,Manual,4,17.3,993,60,5
310000,2013,100000,Diesel,Individual,Manual,1,25.8,1498,98.6,5
220000,2008,35000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
195000,2008,90000,Diesel,Individual,Manual,3,17.8,1248,75,5
650000,2015,50000,Petrol,Individual,Manual,1,17.19,1197,81.86,5
350000,2011,98000,Petrol,Individual,Manual,1,18.5,1197,80,5
360000,2013,30000,Petrol,Individual,Manual,1,18.5,1197,82.85,5
550000,2013,50000,Petrol,Individual,Manual,2,16.3,1797,147.5,5
490000,2016,26000,Petrol,Individual,Manual,1,18.9,1197,82,5
195000,2011,46000,Petrol,Individual,Manual,2,19.7,796,46.3,5
125000,2010,80000,Petrol,Individual,Manual,4,19.7,796,46.3,5
459999,2019,10000,Petrol,Individual,Manual,1,23.84,1199,84,5
275000,2015,16700,Petrol,Individual,Manual,1,22.74,796,47.3,5
680000,2018,70000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
600000,2015,7967,Petrol,Individual,Manual,1,20.85,1197,83.14,5
720000,2018,20000,Petrol,Individual,Manual,1,22,1197,81.8,5
356000,2016,9656,Petrol,Individual,Manual,1,25.17,799,53.3,5
225000,2011,50000,Petrol,Individual,Manual,1,19.81,1086,68.05,5
725000,2019,17000,Diesel,Individual,Manual,1,24.4,1498,98.63,5
130000,2010,50000,Petrol,Individual,Manual,1,18,995,62,5
300000,2015,10000,Petrol,Individual,Manual,1,25.17,799,53.3,5
400000,2013,43000,Petrol,Individual,Manual,2,18.5,1197,82.85,5
550000,2013,50000,Diesel,Individual,Manual,1,23.5,1396,88.7,5
120000,2006,90000,Petrol,Individual,Manual,2,18.9,998,67,5
409999,2012,100000,Diesel,Individual,Manual,2,14,2498,112,8
450000,2012,120000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
610000,2019,5000,Petrol,Individual,Manual,1,21.21,1197,81.8,5
515000,2016,68609,Diesel,Dealer,Manual,1,22.7,1498,89.84,5
925000,2018,33360,Diesel,Dealer,Manual,1,22.77,1498,98.59,5
860000,2019,14317,Petrol,Dealer,Manual,1,14.23,1498,104.55,5
225000,2012,87237,Diesel,Dealer,Manual,2,20,1399,68.05,5
500000,2017,62960,Diesel,Dealer,Manual,1,25.83,1498,99,5
600000,2017,26634,Petrol,Dealer,Automatic,1,21.21,1197,81.8,5
195000,2012,163720,Diesel,Dealer,Manual,1,18.5,1399,68,5
265000,2012,67998,Petrol,Dealer,Manual,1,18.9,998,67.1,5
650000,2018,20706,Diesel,Dealer,Manual,1,23.8,1499,98.63,5
415000,2015,100581,Diesel,Dealer,Manual,1,25.83,1498,99,5
600000,2015,67303,Diesel,Dealer,Manual,1,20.45,1461,83.8,5
340000,2013,79139,Petrol,Dealer,Manual,1,18.5,1197,85.8,5
350000,2014,84784,Diesel,Dealer,Manual,1,24,1120,70,5
265000,2012,130376,Diesel,Dealer,Manual,2,23.2,1248,73.94,5
625000,2017,72000,Diesel,Individual,Manual,1,13.93,2179,138.03,7
245000,2008,127000,Diesel,Individual,Manual,2,16.8,1493,110,5
395000,2014,120000,Diesel,Individual,Manual,1,25.2,1248,74,5
490000,2014,100000,Diesel,Individual,Manual,1,24.4,1120,71,5
955000,2018,40000,Diesel,Individual,Manual,1,24.52,1248,88.5,7
525000,2013,110000,Diesel,Individual,Manual,1,23.4,1248,74,5
550000,2017,30000,Petrol,Individual,Manual,1,20.3,1199,84,5
200000,2014,120000,Diesel,Individual,Manual,2,19.1,1405,70,5
500000,2017,15000,Petrol,Individual,Manual,1,18.16,1196,86.8,5
825000,2016,33500,Diesel,Individual,Manual,1,23.65,1248,88.5,5
250000,2012,70000,Diesel,Individual,Manual,1,17.21,1493,100,7
600000,2015,10000,Petrol,Individual,Manual,1,18.16,1197,78.8,5
1325000,2018,22053,Diesel,Individual,Manual,1,16.36,2179,120,7
770000,2016,50000,Diesel,Individual,Manual,1,18.49,1493,100,7
415000,2011,78432,Diesel,Individual,Manual,1,16.52,1991,123.7,5
825000,2011,125000,Diesel,Individual,Manual,2,14.66,2199,194.3,7
530000,2018,80000,Diesel,Individual,Manual,1,26.1,1498,99.23,5
425000,2006,270000,Diesel,Individual,Manual,3,12.8,2494,102,8
310000,2012,50000,Petrol,Individual,Manual,2,19.4,1198,86.8,5
390000,2017,20000,Petrol,Individual,Manual,1,23.84,1199,84,5
700000,2016,30000,Petrol,Individual,Manual,1,15.29,1591,121.3,5
200000,2010,70000,Petrol,Individual,Manual,2,19.81,1086,68.05,5
1050000,2013,7200,Diesel,Individual,Manual,1,12.99,2494,100.6,8
580000,2014,97000,Diesel,Individual,Manual,1,26,1498,98.6,5
200000,2014,60000,Petrol,Individual,Manual,2,21.1,814,55.2,5
245000,2013,25000,Petrol,Individual,Manual,1,18.2,1199,84.8,5
210000,2010,94000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
50000,2005,90000,Petrol,Individual,Manual,2,15.4,1590,94,5
700000,2012,50000,Diesel,Individual,Automatic,2,12.12,2231,184,7
660000,2019,35000,Diesel,Individual,Manual,1,22.95,1248,74,5
630000,2015,117500,Petrol,Individual,Manual,2,17.4,1497,117.3,5
950000,2012,78500,Diesel,Individual,Manual,1,15.1,2179,140,7
740000,2018,8000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
570000,2017,25000,Petrol,Individual,Manual,1,18.12,1196,86.8,5
450000,2012,60000,Diesel,Individual,Manual,3,22.32,1582,126.32,5
390000,2019,10000,Petrol,Individual,Manual,1,22.5,999,67,5
180000,2009,70000,Petrol,Individual,Manual,2,14.2,1597,92,5
130000,2015,60000,Petrol,Individual,Manual,1,25.4,624,37.48,4
270000,2006,70000,Petrol,Individual,Manual,2,17.7,1497,78,5
60000,1997,25000,Petrol,Individual,Manual,3,16.1,796,37,4
170000,2006,90000,Petrol,Individual,Manual,3,13.9,1599,103.2,5
978999,2015,90000,Diesel,Individual,Manual,1,19.67,1582,126.2,5
490000,2018,25000,Petrol,Individual,Manual,1,23.84,1199,84,5
280000,2012,60000,Diesel,Individual,Manual,2,23.5,1498,88.7,5
390000,2018,25000,Petrol,Individual,Manual,1,23.84,1199,84,5
170000,2013,60000,Petrol,Individual,Manual,4,22.74,796,47.3,5
45000,2008,70000,Petrol,Individual,Manual,1,18,995,62,5
640000,2016,80000,Diesel,Individual,Manual,2,24.52,1248,88.5,7
650000,2015,110000,Diesel,Individual,Manual,2,15.4,2523,75,9
500000,2013,115717,Diesel,Individual,Manual,1,12.05,2179,120,9
90000,2008,110000,Diesel,Individual,Manual,2,17.7,1399,68,5
480000,2014,70000,Diesel,Individual,Manual,2,15.05,2179,147.9,7
630000,2019,4000,Petrol,Individual,Manual,1,21.21,1197,81.8,5
250000,2011,50000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
330000,2016,70000,Petrol,Individual,Manual,4,18.9,1197,82,5
180000,2009,70000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
210000,2010,50000,Petrol,Individual,Manual,2,18.5,1197,80,5
550000,2016,55000,Diesel,Individual,Manual,1,26.59,1248,74,5
950000,2020,5000,Petrol,Individual,Automatic,1,17,1198,108.5,5
430000,2013,100000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
348000,2014,23000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
196000,2014,60000,Petrol,Individual,Manual,2,22.74,796,47.3,5
150000,2010,70000,Petrol,Individual,Manual,2,18.9,1061,67,5
150000,2009,60000,Petrol,Individual,Manual,2,18.9,1061,67,5
1250000,2019,100000,Diesel,Individual,Manual,1,14.1,2179,153.86,7
600000,2015,90000,Diesel,Individual,Manual,3,20.77,1248,88.76,7
65000,2010,26432,Petrol,Dealer,Manual,1,25.4,624,37.48,4
220000,2016,46702,Petrol,Dealer,Manual,1,16.8,796,34.2,8
220000,2016,46706,Petrol,Dealer,Manual,1,16.8,796,34.2,8
110000,2006,53523,Petrol,Dealer,Manual,1,16.84,1193,64.4,5
175000,2012,56365,Diesel,Dealer,Manual,1,25.44,936,56.3,5
160000,2011,49563,Petrol,Dealer,Manual,1,16.2,995,62.1,5
65000,2004,56432,Petrol,Dealer,Manual,1,16.1,796,37,4
60000,2002,52365,Petrol,Dealer,Manual,2,16.1,796,37,4
120000,2007,53512,Petrol,Dealer,Manual,2,19.7,796,46.3,5
1000000,2013,40000,Diesel,Individual,Automatic,1,11.18,2696,184,7
220000,2010,46533,Petrol,Dealer,Manual,1,18.9,998,67.1,5
114999,2008,58632,Petrol,Dealer,Manual,2,14,796,35,5
850000,2016,80000,Diesel,Individual,Automatic,2,16,2179,140,7
750000,2016,70000,Diesel,Individual,Manual,1,24.52,1248,88.5,7
265000,2017,90000,Petrol,Individual,Manual,1,23.01,999,67,5
450000,2014,110000,Petrol,Individual,Manual,2,14.09,1596,99.6,5
225000,2013,90000,Diesel,Individual,Manual,1,17.21,1493,100,7
1125000,2015,70000,Diesel,Individual,Manual,1,15.4,2179,120,7
270000,2009,80000,Petrol,Individual,Manual,1,16.6,1197,85,5
130000,2007,78000,Petrol,Individual,Manual,1,19.7,796,46.3,5
660000,2017,45000,Diesel,Individual,Manual,1,16.5,1493,70,7
240000,2015,50000,Petrol,Individual,Manual,2,23.95,998,67.05,5
275000,2017,58000,Petrol,Individual,Manual,1,24.7,796,47.3,5
750000,2012,120000,Diesel,Individual,Manual,1,12.8,2494,102,8
65000,2007,30000,Petrol,Individual,Manual,2,14.7,1150,76,5
850000,2017,162000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
555000,2018,25000,Petrol,Individual,Manual,2,18.6,1197,81.83,5
825000,2015,60000,Diesel,Individual,Manual,1,15.4,1997,120,7
185000,2009,138000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
180000,2010,70000,Petrol,Individual,Manual,2,20.36,1197,78.9,5
160000,2010,48000,Petrol,Individual,Manual,2,19.7,796,46.3,5
500000,2012,110000,Diesel,Individual,Automatic,1,11.4,2953,153.86,7
375000,2014,88000,Diesel,Individual,Manual,2,25.2,1248,74,5
900000,2015,68000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
459999,2017,70000,Petrol,Individual,Manual,1,18.9,1197,82,5
480000,2014,80000,Diesel,Individual,Manual,1,20.45,1461,83.8,5
320000,2013,100000,Diesel,Individual,Manual,3,22.9,1248,74,5
370000,2013,96000,Diesel,Individual,Manual,2,22.9,1248,74,5
75000,2002,30000,Petrol,Individual,Manual,3,17.3,993,60,5
400000,2016,60000,Diesel,Individual,Manual,3,23.2,1248,73.94,5
425000,2014,65000,Diesel,Individual,Manual,1,25.2,1248,74,5
325000,2014,48000,Petrol,Individual,Manual,1,23.1,998,67.04,5
350000,2016,65300,Petrol,Individual,Manual,2,18.9,1197,82,5
